category,business_supplier,gold_status,gold_years,main_products,supplier_url,contacts_url
Cosmetics,"Xi'an Rongsheng Biotechnology Co., Ltd.  ","Gold Supplier
                            ",8,"Alpha-arbutin,hyaluronic acid,Astaxanthin,lycopene,coenzyme Q10",https://rongshengkj.en.alibaba.com/company_profile.html#top-nav-bar,https://rongshengkj.en.alibaba.com/contactinfo.html
Cosmetics,"Colornow , Limited  ","
                                    Supplier
                                ",15,"Shampoo,Conditioner,Hair Perm,Hair Dye",https://haircolorcream.en.alibaba.com/company_profile.html#top-nav-bar,https://haircolorcream.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Sinoland International Trade Co., Ltd.  ","Gold Supplier
                            ",7,"Medical consumables,Medical Equipments,Laboratory products,Dental Products,medical device",https://sinolandtrade.en.alibaba.com/company_profile.html#top-nav-bar,https://sinolandtrade.en.alibaba.com/contactinfo.html
Cosmetics,"Oriental-Laser (Beijing) Technology Co., Ltd.  ","
                                    Supplier
                                ",8,"Beauty Equipment(1060nm Weight Loss Machine,Diode Laser For Hair Removal,Laser Hair Removal 3,Laser Hair Removal Handpiece,Laser Hair Removal)",https://oriental-laser.en.alibaba.com/company_profile.html#top-nav-bar,https://oriental-laser.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Wecould Technology Co., Ltd.  ","Gold Supplier
                            ",4,"Makeup Brush,Makeup Brushes Sets,Shaving Brush",https://wecould.en.alibaba.com/company_profile.html#top-nav-bar,https://wecould.en.alibaba.com/contactinfo.html
Cosmetics,"Kunshan Kangxiang Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",5,"Rubber Mat,Rubber O ring,Rubber Boot,Rubber Buffer Parts,Rubber Sponge",https://kangxiangtech.en.alibaba.com/company_profile.html#top-nav-bar,https://kangxiangtech.en.alibaba.com/contactinfo.html
Cosmetics,"Ningbo Eco-Life Commodity Co., Ltd.  ","Gold Supplier
                            ",2,"Korea <font><b>Cosmetic</b></font>,Jewelry Findings,Jewelry Charm,Jewelry Chain,Jewelry Beads",https://eco-life.en.alibaba.com/company_profile.html#top-nav-bar,https://eco-life.en.alibaba.com/contactinfo.html
Cosmetics,"Hangzhou Ideal Daily Use Co., Ltd.  ","Gold Supplier
                            ",5,"nonwoven strip/rolls,nonwoven fabric,facial wipes,muslin strips/roll,facial mask",https://bestdeal.en.alibaba.com/company_profile.html#top-nav-bar,https://bestdeal.en.alibaba.com/contactinfo.html
Cosmetics,"Anhui Eapearl Chemical Co., Ltd.  ","Gold Supplier
                            ",5,"Propylene Glycol,Dipropylene Glycol,Tripropylene Glycol,Dimethyl Carbonate,Titanium Dioxide,Propylene Carbonate,Ethylene Glycol,Glycerol,Diethyl Carbonate,Ethyl Methyl Carbonate,Ethylene Carbonate,Diethylene Glycol,Diisopropy Ether",https://ahyphg.en.alibaba.com/company_profile.html#top-nav-bar,https://ahyphg.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Linuo Beauty Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",7,"beauty machine,slimming machine,cavitation RF machine,laser equipment,E light hair removal machine",https://gzlinuo.en.alibaba.com/company_profile.html#top-nav-bar,https://gzlinuo.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Ariel Medical Technology Co., Ltd.  ","
                                    Supplier
                                ",4,"Skincare Products (Face Mask,Mud Mask,Creams,Serum)",https://arielcosmetic.en.alibaba.com/company_profile.html#top-nav-bar,https://arielcosmetic.en.alibaba.com/contactinfo.html
Cosmetics,"Huizhou Dingshuai Silicone Products Co., Ltd.  ","
                                    Supplier
                                ",7,"Silicone Mat,Silicone Coaster,Silicone Baby Bib,Silicone Snow Grips,Silicone Ashtray",https://hzdingxin.en.alibaba.com/company_profile.html#top-nav-bar,https://hzdingxin.en.alibaba.com/contactinfo.html
Cosmetics,"Shaanxi Orient Industrial Co., Ltd.  ","
                                    Supplier
                                ",6,"Plant Extract,Oil",https://aoruicheng.en.alibaba.com/company_profile.html#top-nav-bar,https://aoruicheng.en.alibaba.com/contactinfo.html
Cosmetics,Guangzhou GLM Beauty Spa Equipment Factory  ,"
                                    Supplier
                                ",10,"Slimming Machine,Beauty Machine",https://gdglm.en.alibaba.com/company_profile.html#top-nav-bar,https://gdglm.en.alibaba.com/contactinfo.html
Cosmetics,"Shandong Sinorgmed Co., Ltd.  ","
                                    Supplier
                                ",14,"Surgical Sutures,Suture Needle,I.V. Cannula,Spinal Needles,Face Lifting Thread",https://sinorgmed.en.alibaba.com/company_profile.html#top-nav-bar,https://sinorgmed.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen FromUfoot Co., Ltd.  ","
                                    Supplier
                                ",6,"Insole,Toe Separator,Sport Support",https://fromufoot.en.alibaba.com/company_profile.html#top-nav-bar,https://fromufoot.en.alibaba.com/contactinfo.html
Cosmetics,PRIYAS FOOD HOUSE  ,"Gold Supplier
                            ",1,"DRY GOODS,FRUITS,VEGETABLE OIL,COPY PAPER,AGRI PRODUCTS",https://ph1333978039szmp.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://ph1333978039szmp.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Zhejiang Sanle Plastic Co., Ltd.  ","
                                    Supplier
                                ",8,"Plastic products (plastic bottle,plastic jar,plastic cap,plastic cup,plastic container,plastic box)",https://sanlecn.en.alibaba.com/company_profile.html#top-nav-bar,https://sanlecn.en.alibaba.com/contactinfo.html
Cosmetics,"Haihang Industry (Jinan) Co., Ltd.  ","Gold Supplier
                            ",9,"Chelating Agent (EDTA/DTPA),<font><b>Cosmetic</b></font> Raw Material (Glycolic Acid/Hydroxypropyl-beta-cyclodextrin),Medical Intermediate (D-Mandelic Acid/Glyoxal),API,Catalyst (N-Formylmorpholine/Ammonium thiosulfate),Surfactant (Hydroxypropyl Methyl Cellulose/Cysteamine HCL...",https://haihangindustry.en.alibaba.com/company_profile.html#top-nav-bar,https://haihangindustry.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing Sunrise Science & Technology Co., Ltd.  ","Gold Supplier
                            ",5,"808nm diode laser,SHR IPL,hifu liposonix,picosecond laser,vascular removal laser",https://beautysunrise.en.alibaba.com/company_profile.html#top-nav-bar,https://beautysunrise.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Shengcai , Co., Ltd.  ","Gold Supplier
                            ",2,"<font><b>cosmetics</b></font>,gift box,display stand,make up bag,make up tools",https://bloomforever.en.alibaba.com/company_profile.html#top-nav-bar,https://bloomforever.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou SCAPE Electronic Sci-Tech Co., Ltd.  ","Gold Supplier
                            ",4,"derma roller,dermapen,tire changer,wheel balancer,wheel alignment",https://scape.en.alibaba.com/company_profile.html#top-nav-bar,https://scape.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Shiruoni , Co., Ltd.  ","Gold Supplier
                            ",3,"face cream,facial mask,body scrub,sunscreen cream,face serum",https://srnskincare.en.alibaba.com/company_profile.html#top-nav-bar,https://srnskincare.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing V GO Science And Technology Co., Ltd.  ","Gold Supplier
                            ",3,"hair removal machine,diode laser hair removal equipment,IPL E-LIGHT SHR aesthetic device,cavitation weight machine,RF beauty equipment",https://vgzhkj.en.alibaba.com/company_profile.html#top-nav-bar,https://vgzhkj.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Naturaless , Co., Ltd.  ","Gold Supplier
                            ",1,"Permanent Makeup Pigment,PMU machine,Microblading Pen,Microblading blades,Practice Skin",https://naturalness.en.alibaba.com/company_profile.html#top-nav-bar,https://naturalness.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Winnho Technology Co., Ltd.  ","Gold Supplier
                            ",4,"wireless charger,bluetooth speaker,Phone accessory,VR GLASSES,promotion gift",https://winnho.en.alibaba.com/company_profile.html#top-nav-bar,https://winnho.en.alibaba.com/contactinfo.html
Cosmetics,"Weifang Mingliang Electronics Co., Ltd.  ","
                                    Supplier
                                ",1,Beauty Device (Only for Export),https://sdmingliang.en.alibaba.com/company_profile.html#top-nav-bar,https://sdmingliang.en.alibaba.com/contactinfo.html
Cosmetics,"Hebei Cirui Medical Equipment Co., Ltd.  ","Gold Supplier
                            ",1,"Pdo Thread,Blunt needle,injectable dermal filler,derma pen,Hyaluronic pen",https://hbcirui.en.alibaba.com/company_profile.html#top-nav-bar,https://hbcirui.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Meijiante Technology Co., Ltd.  ","Gold Supplier
                            ",2,"Health instrument,Massage instrument,Beauty instrument,Printing Products,Daily Living Products",https://magentaglobe.en.alibaba.com/company_profile.html#top-nav-bar,https://magentaglobe.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yuanyang Mechanical Device Co., Ltd.  ","Gold Supplier
                            ",3,"Water Treatment,mixer and homogeneous emulsifying machine,storage tank,filling machine,washing powder making equipment",https://gdyuanyang.en.alibaba.com/company_profile.html#top-nav-bar,https://gdyuanyang.en.alibaba.com/contactinfo.html
Cosmetics,"Shijiazhuang Bakefu Trade Co., Ltd.  ","Gold Supplier
                            ",1,"makeup brush set,smart watch",https://bkfcn.en.alibaba.com/company_profile.html#top-nav-bar,https://bkfcn.en.alibaba.com/contactinfo.html
Cosmetics,"Shenyang Quan Wei Trading Co., Ltd.  ","Gold Supplier
                            ",3,"Consumer Electronics,Smart Electronics,Outdoor product,Leather tools,Fishing reel",https://syqw.en.alibaba.com/company_profile.html#top-nav-bar,https://syqw.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Sincoheren S&T Development Co., Ltd.  ","Gold Supplier
                            ",1,"Laser Beauty Equipment,Anti-wrinkle Machine,Vacuum Cavitation System,IPL Machine,Multi-Functional Beauty Equipment",https://sincominimed.en.alibaba.com/company_profile.html#top-nav-bar,https://sincominimed.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Sunsong Commodity Co., Ltd.  ","Gold Supplier
                            ",1,"Derma Roller,Jade Roller,Beauty Tools,Makeup Tools,Beauty&Personal Care",https://shunsong.en.alibaba.com/company_profile.html#top-nav-bar,https://shunsong.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Boyuan Intelligent Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",2,"Facial cleansing brush,IPL hair removal device,Thermal ion facial massager,Facial lifting Therapy Device,Blackhead Removal Device",https://ketrinabeauty.en.alibaba.com/company_profile.html#top-nav-bar,https://ketrinabeauty.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing Jontelaser Technologies Co., Ltd.  ","
                                    Supplier
                                ",2,"Intelligent Slimming Equipment,Intelligent Slimming Equipment Components",https://jontelaser09.en.alibaba.com/company_profile.html#top-nav-bar,https://jontelaser09.en.alibaba.com/contactinfo.html
Cosmetics,"Dongguan ZPT Electronic Co., Ltd.  ","Gold Supplier
                            ",1,"540 micro needles,Titanium Microneedle,ice roller,needles,beauty suit",https://cnzpt.en.alibaba.com/company_profile.html#top-nav-bar,https://cnzpt.en.alibaba.com/contactinfo.html
Cosmetics,"Ningbo Anbo United Electric Appliance Co., Ltd.  ","Gold Supplier
                            ",5,"Personal care proucts,Personal health care products,Kitchen appliance,home appliance,hair dressing products",https://anbolife.en.alibaba.com/company_profile.html#top-nav-bar,https://anbolife.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing Sano Laser S&T Development Co., Ltd.  ","
                                    Supplier
                                ",2,"Beauty & Medical Machine(Only Foreign Trade),Power and Control Panel",https://sanolaser.en.alibaba.com/company_profile.html#top-nav-bar,https://sanolaser.en.alibaba.com/contactinfo.html
Cosmetics,"Hebei Eminent Technology Co., Ltd.  ","Gold Supplier
                            ",1,derma roller,https://hbamt.en.alibaba.com/company_profile.html#top-nav-bar,https://hbamt.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Chuangyihe Electronic Co., Ltd.  ","Gold Supplier
                            ",3,"Aroma Diffuser,Scent diffuser,Aroma humidifier",https://euniontech.en.alibaba.com/company_profile.html#top-nav-bar,https://euniontech.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Dimeis Electrical Co., Ltd.  ","Gold Supplier
                            ",1,"hair straightener brush,hair straightener,hair curler,hair dryer,hair dryer brush",https://dimeis.en.alibaba.com/company_profile.html#top-nav-bar,https://dimeis.en.alibaba.com/contactinfo.html
Cosmetics,"Changde Gaoyang Medical Devices Co., Ltd.  ","Gold Supplier
                            ",1,"PRP Tube,PRP activator,PRP Centrifuge,Microneedle,Hyaluronic acid",https://gaoyangmedical.en.alibaba.com/company_profile.html#top-nav-bar,https://gaoyangmedical.en.alibaba.com/contactinfo.html
Cosmetics,"Hefei Across Ocean Imp. & Exp. Co., Ltd.  ","Gold Supplier
                            ",1,"beauty tool,beauty device,beauty instrument,jade roller,beauty apparatus",https://acrossocean.en.alibaba.com/company_profile.html#top-nav-bar,https://acrossocean.en.alibaba.com/contactinfo.html
Cosmetics,"Hebei Future Medical Equipments Science And Technologies Co., Ltd.  ","Gold Supplier
                            ",2,"Diode Laser,HIFU Skin Lifting Mahcine,CO2 fractional laser,Fat-freozen machine,Ndyag Laser mahine",https://untralaser.en.alibaba.com/company_profile.html#top-nav-bar,https://untralaser.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing TML Technology Co., Ltd.  ","Gold Supplier
                            ",1,"derma pen,derma roller,Beauty Equipment,Needle,cartridge",https://tml.en.alibaba.com/company_profile.html#top-nav-bar,https://tml.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Bolva Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Home Use Beauty & Personal Care Products,Multi-Functional Beauty Equipment,IPL Hair Removal Beauty Device,Blackhead Removal,Other Beauty & Personal Care Products",https://bolva.en.alibaba.com/company_profile.html#top-nav-bar,https://bolva.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Lianyuan Internet Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Beauty Equipment (808 Laser Hair Removal Machine,Needle Free Monotherapy,Slimming machine,Hydrating Facial,Pico Laser",https://cndimei.en.alibaba.com/company_profile.html#top-nav-bar,https://cndimei.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Taidaheng Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Beauty & Personal Care,Beauty Equipmentent,Derma Rolling System,Multi-Functional Beauty Equipment,Body art",https://tdhtech.en.alibaba.com/company_profile.html#top-nav-bar,https://tdhtech.en.alibaba.com/contactinfo.html
Cosmetics,"Fuzhou Chenxing Weiye Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Beauty Equipment,Facial Equipment,808 hair removal,OPT,Skin Care",https://crownstar.en.alibaba.com/company_profile.html#top-nav-bar,https://crownstar.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing Nebula Laser Technology Co., Ltd.  ","Gold Supplier
                            ",1,"diode laser hair removal machine,ipl opt e-light machine,co2 fractional laser machine,nd yag laser machine,rf (radio frequency) machine",https://nebula-laser.en.alibaba.com/company_profile.html#top-nav-bar,https://nebula-laser.en.alibaba.com/contactinfo.html
Cosmetics,"Zhejiang Sugic Medical Technology Co., Ltd.  ","Gold Supplier
                            ",2,"line include Surgical Adhesion Formation,Ophthalmic Viscosurgical Devices,Viscoelastic solution for osteoarthritis,Minimally invasive plastic filling",https://genetech.en.alibaba.com/company_profile.html#top-nav-bar,https://genetech.en.alibaba.com/contactinfo.html
